"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test the cancel transaction button functionality.","20828","Calculation Testing | Scenario=S13 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 12:53:33 IST 2025","passed","Wed Sep 24 12:53:53 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23796","Calculation Testing | Scenario=S16 | Mode=Debit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 13:44:00 IST 2025","passed","Wed Sep 24 13:44:24 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21012","Calculation Testing | Scenario=S6 | Mode=Wallet | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 17:23:58 IST 2025","passed","Tue Sep 23 17:24:19 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23004","Calculation Testing | Scenario=S17 | Mode=RuPay Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 14:14:29 IST 2025","passed","Wed Sep 24 14:14:52 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23482","Calculation Testing | Scenario=S12 | Mode=RuPay Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 12:37:11 IST 2025","passed","Wed Sep 24 12:37:34 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20726","Calculation Testing | Scenario=S16 | Mode=UPI INTENT | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 14:00:04 IST 2025","passed","Wed Sep 24 14:00:25 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21381","Calculation Testing | Scenario=S6 | Mode=Credit Card | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 17:17:03 IST 2025","passed","Tue Sep 23 17:17:24 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22811","Calculation Testing | Scenario=S14 | Mode=Credit Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 13:09:33 IST 2025","passed","Wed Sep 24 13:09:55 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20775","Calculation Testing | Scenario=S2 | Mode=Debit Card | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 14:32:07 IST 2025","passed","Tue Sep 23 14:32:28 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18319","Calculation Testing | Scenario=S23 | Mode=UPI | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 16:24:57 IST 2025","passed","Wed Sep 24 16:25:16 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","17930","Calculation Testing | Scenario=S22 | Mode=UPI INTENT | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 16:14:38 IST 2025","passed","Wed Sep 24 16:14:56 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21780","Calculation Testing | Scenario=S12 | Mode=Cash | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 12:28:21 IST 2025","passed","Wed Sep 24 12:28:43 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19908","Calculation Testing | Scenario=S22 | Mode=Credit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 16:00:07 IST 2025","passed","Wed Sep 24 16:00:27 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21462","Calculation Testing | Scenario=S15 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 13:29:19 IST 2025","passed","Wed Sep 24 13:29:40 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19148","Calculation Testing | Scenario=S21 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 15:49:42 IST 2025","passed","Wed Sep 24 15:50:01 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20647","Calculation Testing | Scenario=S2 | Mode=Cash | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 14:35:15 IST 2025","passed","Tue Sep 23 14:35:35 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21649","Calculation Testing | Scenario=S16 | Mode=Cash | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 13:49:19 IST 2025","passed","Wed Sep 24 13:49:41 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18491","Calculation Testing | Scenario=S19 | Mode=Debit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 15:10:04 IST 2025","passed","Wed Sep 24 15:10:23 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","11683","Calculation Testing | Scenario=S24 | Mode=NEFT/RTGS | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 14:55:51 IST 2025","failed","Wed Sep 24 14:56:03 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20267","Calculation Testing | Scenario=S18 | Mode=Wallet | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 14:28:00 IST 2025","passed","Wed Sep 24 14:28:21 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16349","Calculation Testing | Scenario=S23 | Mode=UPI INTENT | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 16:31:38 IST 2025","passed","Wed Sep 24 16:31:54 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18661","Calculation Testing | Scenario=S22 | Mode=Net Banking | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 16:02:02 IST 2025","passed","Wed Sep 24 16:02:20 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","8972","Calculation Testing | Scenario=S21 | Mode=UPI INTENT | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 15:58:25 IST 2025","failed","Wed Sep 24 15:58:34 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21364","Calculation Testing | Scenario=S18 | Mode=Cash | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 14:23:04 IST 2025","passed","Wed Sep 24 14:23:26 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23398","Calculation Testing | Scenario=S11 | Mode=Debit Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 11:12:19 IST 2025","passed","Wed Sep 24 11:12:42 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19954","Calculation Testing | Scenario=S7 | Mode=UPI INTENT | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 18:08:38 IST 2025","passed","Tue Sep 23 18:08:58 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18858","Calculation Testing | Scenario=S20 | Mode=RuPay Credit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 15:41:07 IST 2025","passed","Wed Sep 24 15:41:26 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19312","Calculation Testing | Scenario=S6 | Mode=BHIM UPI QR | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 17:25:27 IST 2025","passed","Tue Sep 23 17:25:46 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18794","Calculation Testing | Scenario=S22 | Mode=Credit Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 16:01:08 IST 2025","passed","Wed Sep 24 16:01:27 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","30082","Calculation Testing | Scenario=S8 | Mode=Credit Card | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 23:58:07 IST 2025","passed","Tue Sep 23 23:58:37 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22793","Calculation Testing | Scenario=S14 | Mode=UPI | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 13:14:48 IST 2025","passed","Wed Sep 24 13:15:11 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16606","Calculation Testing | Scenario=S23 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 16:22:09 IST 2025","passed","Wed Sep 24 16:22:26 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","17008","Calculation Testing | Scenario=S19 | Mode=NEFT/RTGS | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 15:15:16 IST 2025","passed","Wed Sep 24 15:15:33 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","18362","Calculation Testing | Scenario=S23 | Mode=Credit Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 16:18:14 IST 2025","passed","Wed Sep 24 16:18:32 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23032","Calculation Testing | Scenario=S13 | Mode=Credit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 12:48:10 IST 2025","passed","Wed Sep 24 12:48:33 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","10726","Calculation Testing | Scenario=S24 | Mode=UPI INTENT | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 15:04:34 IST 2025","failed","Wed Sep 24 15:04:44 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21522","Calculation Testing | Scenario=S6 | Mode=Credit Card | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 17:15:59 IST 2025","passed","Tue Sep 23 17:16:21 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20734","Calculation Testing | Scenario=S16 | Mode=Net Banking | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 13:47:43 IST 2025","passed","Wed Sep 24 13:48:04 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19673","Calculation Testing | Scenario=S22 | Mode=Credit Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 16:00:36 IST 2025","passed","Wed Sep 24 16:00:56 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19742","Calculation Testing | Scenario=S12 | Mode=BHIM UPI QR | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 12:36:01 IST 2025","passed","Wed Sep 24 12:36:21 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","11729","Calculation Testing | Scenario=S24 | Mode=Cash | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 14:54:25 IST 2025","failed","Wed Sep 24 14:54:36 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","24500","Calculation Testing | Scenario=S8 | Mode=UPI INTENT | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 00:12:20 IST 2025","passed","Wed Sep 24 00:12:45 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23092","Calculation Testing | Scenario=S12 | Mode=UPI | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 12:32:01 IST 2025","passed","Wed Sep 24 12:32:24 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20957","Calculation Testing | Scenario=S7 | Mode=Cash | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 17:58:28 IST 2025","passed","Tue Sep 23 17:58:49 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20381","Calculation Testing | Scenario=S8 | Mode=BHIM UPI QR | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 00:08:01 IST 2025","passed","Wed Sep 24 00:08:22 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19584","Calculation Testing | Scenario=S5 | Mode=BHIM UPI QR | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 16:10:27 IST 2025","passed","Tue Sep 23 16:10:47 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22850","Calculation Testing | Scenario=S9 | Mode=RuPay Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 10:32:57 IST 2025","passed","Wed Sep 24 10:33:20 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23269","Calculation Testing | Scenario=S16 | Mode=RuPay Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 13:57:30 IST 2025","passed","Wed Sep 24 13:57:54 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23009","Calculation Testing | Scenario=S12 | Mode=RuPay Credit Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 12:39:11 IST 2025","passed","Wed Sep 24 12:39:34 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20248","Calculation Testing | Scenario=S2 | Mode=Net Banking | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 14:34:48 IST 2025","passed","Tue Sep 23 14:35:08 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21004","Calculation Testing | Scenario=S8 | Mode=Wallet | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 00:06:32 IST 2025","passed","Wed Sep 24 00:06:53 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","19983","Calculation Testing | Scenario=S5 | Mode=Wallet | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 16:08:15 IST 2025","passed","Tue Sep 23 16:08:35 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22992","Calculation Testing | Scenario=S9 | Mode=RuPay Credit Card | Slab=1-1000 | Amount=100","testCases","Wed Sep 24 10:34:23 IST 2025","passed","Wed Sep 24 10:34:46 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20871","Calculation Testing | Scenario=S4 | Mode=RuPay Credit Card | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 15:53:16 IST 2025","passed","Tue Sep 23 15:53:37 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","16623","Calculation Testing | Scenario=S19 | Mode=Net Banking | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 15:12:58 IST 2025","passed","Wed Sep 24 15:13:14 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","22142","Calculation Testing | Scenario=S5 | Mode=UPI | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 16:07:47 IST 2025","passed","Tue Sep 23 16:08:09 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20184","Calculation Testing | Scenario=S2 | Mode=Net Banking | Slab=1001-5000 | Amount=1200","testCases","Tue Sep 23 14:34:20 IST 2025","passed","Tue Sep 23 14:34:41 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","21531","Calculation Testing | Scenario=S6 | Mode=Debit Card | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 17:15:28 IST 2025","passed","Tue Sep 23 17:15:49 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","25211","Calculation Testing | Scenario=S17 | Mode=RuPay Credit Card | Slab=5001-10000 | Amount=6000","testCases","Wed Sep 24 14:16:02 IST 2025","passed","Wed Sep 24 14:16:27 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20657","Calculation Testing | Scenario=S2 | Mode=RuPay Credit Card | Slab=5001-10000 | Amount=6000","testCases","Tue Sep 23 14:44:53 IST 2025","passed","Tue Sep 23 14:45:14 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20708","Calculation Testing | Scenario=S4 | Mode=NEFT/RTGS | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 15:45:13 IST 2025","passed","Tue Sep 23 15:45:34 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","20099","Calculation Testing | Scenario=S4 | Mode=UPI INTENT | Slab=1-1000 | Amount=100","testCases","Tue Sep 23 15:53:43 IST 2025","passed","Tue Sep 23 15:54:03 IST 2025","TestCalculations","Calculation_test","",""
"Test the cancel transaction button functionality.","23008","Calculation Testing | Scenario=S17 | Mode=Debit Card | Slab=1001-5000 | Amount=1200","testCases","Wed Sep 24 14:02:05 IST 2025","passed","Wed Sep 24 14:02:28 IST 2025","TestCalculations","Calculation_test","",""
